cycle,volume_transactions,nb_anomalies_passees,controle_interne_score,complexite_si,digitalisation,dso,rotation_stocks,marge_brute,historique_audit,risque
paie,6456,1,0.7397267726792428,4,0.508631540663304,61.58245365518349,6.795062559363765,0.4090844329919439,2,modere
paie,8533,4,0.6294813409188431,1,0.8907541909917036,82.48626882612014,2.978662497493555,0.2658108927084527,1,modere
paie,7480,1,0.6906044343146042,4,0.606982493765246,71.1726976620964,2.761627335677262,0.3483399279457956,0,eleve
paie,2485,4,0.620813141097053,2,0.571424355441742,60.68643993662108,7.715880311301706,0.41886739821553454,0,faible
ventes,4368,1,0.6533890340085321,1,0.33278839402430416,55.41537994375661,3.8145759926271827,0.2073854196706437,3,faible
tresorerie,771,1,0.5786705538303678,2,0.8141132616961735,19.861393420375286,6.384864863372201,0.2010957139193431,2,faible
stocks,263,2,0.7126157034674224,4,0.5623061926498746,71.71725057234423,1.449357936319453,0.3275204494730384,0,faible
achats,8756,0,0.609918120181025,3,0.1658034129686461,74.10681165917171,-0.0061031862173370754,0.17650581067196502,2,eleve
tresorerie,4692,1,0.5250901186093306,2,0.28547249704674915,46.15332863693467,5.7284601166905205,0.11841750002989762,2,eleve
paie,4895,2,0.7890143333272805,2,0.48768387696346044,50.70560266414174,4.74495869642105,0.4174645730008549,0,faible
tresorerie,4898,2,0.7940936801928195,3,0.3854315413674728,39.035419580790325,5.747262883328094,0.4348898525665674,2,modere
stocks,6136,0,0.866754780346616,4,0.41680764926000424,77.36246945578597,8.749417605219676,0.18199804457868196,3,eleve
achats,2455,3,0.5463403938093732,2,1.0,52.68267438611245,2.5253163601752298,0.15680132389197285,0,eleve
achats,5987,3,0.6278609039933519,4,0.7415046027332208,57.013906653559815,5.076375788492859,0.23468102983634267,3,eleve
stocks,8061,3,0.7345743107634584,3,0.08453099540113129,72.58528232687858,7.954932171165174,0.4252808352119566,3,eleve
stocks,5927,1,0.6246940184781609,1,0.5371356177558995,66.53948106858917,2.8140197730066814,0.25892615474218555,2,modere
paie,8837,1,0.7856367975711732,2,0.5821013185292263,71.26562269534054,3.8305459284543337,0.3094695017714811,2,faible
achats,4819,6,0.7746899331225904,4,0.3046132132126731,63.49674612070994,1.4654295919968017,0.33249217410280313,0,eleve
tresorerie,693,0,0.7718943034286598,3,0.7068772611071886,63.94236670245401,9.475698518337165,0.31738478023586186,1,faible
ventes,4939,2,0.9189500849956396,3,0.19172213497201623,63.75275708728507,0.5909189876643834,0.44940711440034176,0,modere
ventes,7494,4,0.7966115611687674,2,0.8193893915540741,69.05831518698021,6.597171405286884,0.2280108971277261,3,faible
stocks,9751,5,0.7230836667222139,1,0.8883059963445767,70.03014183428027,2.360400078439642,0.2897793229048583,2,eleve
paie,3593,3,0.6709696770105195,2,1.0,35.50584078507897,2.898215535202608,0.32324256995973694,3,faible
ventes,6264,2,0.6814203837734776,4,0.28513414915341734,48.05611497429536,7.127907874446436,0.29510042988343094,4,eleve
achats,2772,2,0.5403684769239889,3,0.3258205282999728,55.93283472996009,3.5149791354111137,0.1780898792488957,4,eleve
stocks,4300,4,0.43514347195749675,1,0.7385344068505462,69.03636512991099,6.3035751424541395,0.15274644831399675,3,eleve
tresorerie,116,4,0.7695634191596595,4,0.8365360110131954,91.94846725652485,7.760063167689984,0.15065227224948502,1,faible
stocks,3291,1,0.8835449406344598,2,0.7617905322717144,43.735539367333985,5.401393971304723,0.3726254749842461,1,faible
tresorerie,492,5,0.6504827615045895,3,0.8159434014388521,77.57303350760375,6.778571698428326,0.21795970093106487,0,eleve
stocks,8716,1,0.9380641238548896,2,0.8753654723930068,48.621069754391414,5.161346391205366,0.3469274903941304,0,faible
stocks,6372,4,0.6735231350377794,1,0.6404500791058465,87.41033671289308,5.254012170557092,0.3086743037818206,0,modere
stocks,671,2,0.4069342028330486,1,0.5574900173158814,98.24687863593908,3.7301418083235456,0.20251428644783542,2,modere
tresorerie,3731,5,0.8377373880594403,1,0.32636455841491924,25.03972612742674,8.857718867346254,0.20501009308204293,1,faible
tresorerie,6272,2,0.6281067644142782,1,0.5403789189568402,53.47332868585262,6.48568898823066,0.31340131604140975,3,modere
stocks,9412,6,0.851316801628002,1,0.5710223195338208,12.995106359649036,6.043610548905347,0.3077684709562295,4,faible
ventes,7277,2,0.508370877410254,2,0.4100630853351489,26.203279508817893,6.540589516159207,0.3492032236277074,1,faible
paie,8533,1,0.7618066243221474,1,0.5923551597685872,27.449495194925916,3.645419329767314,0.25424954422214086,1,faible
paie,3997,3,0.579930837468353,1,0.3875242065841034,72.48131949622574,6.8619437717048966,0.21532922209923042,1,faible
paie,8223,4,0.7302107299843533,3,0.8226664672694339,68.73967288654207,8.111761562983826,0.3109870524995284,0,modere
tresorerie,2379,3,0.8149910041863033,1,0.6851648938358319,76.02488909322098,2.2386047565991274,0.4419919124446612,2,modere
tresorerie,9080,5,0.7801601501940828,3,0.5080792622323371,72.15833036749842,6.083125603076705,0.11233209331003807,3,eleve
ventes,7551,4,0.7104051749545138,3,0.637768121565217,69.70129642932491,5.1255801396675835,0.22009473280262531,0,modere
paie,9006,3,0.49323113406816654,3,0.37898204752836995,62.23714102689364,3.96163012724901,0.359044014228342,2,modere
paie,875,1,0.8095516270827648,2,0.3992614473761472,57.382393893092356,2.8134880191096094,0.3216485634487241,1,faible
stocks,6969,3,0.8547145656993399,2,0.47322907234455547,80.3919546408955,7.103839325975956,0.36050192938235087,2,faible
tresorerie,2347,1,0.5435504463765186,4,0.5616143859181798,60.24555778048077,5.415979325849912,0.25703449753702134,0,faible
paie,7188,1,0.5655956178541,4,0.6282403624978048,70.50357963177196,4.585739992995585,0.13880839826912997,1,eleve
ventes,178,4,0.8610336037049366,3,0.6290312733792012,13.394293319357203,6.084764226999645,0.46714927178666593,0,faible
ventes,8180,3,0.6687337656146101,2,0.3362444667005399,36.4986183828184,4.745038424961764,0.40838358899108973,3,modere
paie,7199,3,0.5694829993891627,1,0.5838542234215683,79.6044850729053,3.5918565565058413,0.2975821842578877,1,faible
tresorerie,4026,2,0.7408831620278908,4,0.43638893588368904,46.6313013313363,5.257904095891098,0.21583393830290382,2,modere
ventes,9147,6,0.6042213418068372,2,0.0,32.092849643351855,4.943988072836296,0.25094324253586614,0,modere
stocks,7440,3,0.7241563197108971,1,1.0,72.82584662962739,1.451624096963271,0.32290835118097594,4,eleve
ventes,7183,1,0.6380189993730477,1,0.4402698548094177,60.02668650556858,3.7408668104481144,0.2748367733314043,2,faible
achats,6330,4,0.6508733769879183,2,0.4513695691710389,51.86121657372831,2.471209997597852,0.29855008354849477,2,eleve
achats,9323,0,0.8665596075786177,4,0.3307127755278816,90.18221937482183,1.6971954496886021,0.46101372041758704,1,eleve
tresorerie,5040,5,0.32972129798124894,2,0.3885014090605652,86.74868215830836,5.935398745845238,0.3923675213299521,2,eleve
paie,3371,5,0.7832126131652866,4,0.5622655370171767,56.243256007698626,3.6624661403401837,0.18292215313333632,0,eleve
tresorerie,3556,1,0.841817616739974,3,0.8703626648240056,74.44750609638592,7.08281259103825,0.3076919002275362,4,faible
tresorerie,7888,1,0.6067008788233517,2,0.561130265690464,15.22592375522882,1.3428073673121164,0.24796364901628848,3,faible
tresorerie,8699,2,0.8406648031544726,2,0.5352875381530651,81.86718065794557,4.404492130333548,0.32979431257482195,4,eleve
tresorerie,7750,4,0.5561464049738764,4,0.8400547954042775,38.268269825279205,3.7681473814471165,0.2936668593491158,0,modere
stocks,2811,3,0.6010024681504558,4,0.4951206938929833,30.957161291663418,1.8440706515932548,0.596769877876674,1,faible
stocks,1768,4,0.5837249434613447,2,0.6042298791151332,24.294699043168954,5.010174064362953,0.34292616575359436,0,modere
ventes,247,4,0.8426938245403877,1,0.41568598695740366,22.748962204427187,2.018670907404135,0.28658159938332,2,modere
achats,6520,3,0.438257846999825,1,0.9370267001905139,81.60651081800884,5.445431679244571,0.484300605733349,1,modere
tresorerie,465,1,0.9460220839038361,1,0.8097020480071693,72.62289418569709,6.441517518546908,0.320554945885258,3,faible
ventes,9966,3,0.6542592150829165,3,0.5694025260933266,44.682807147810806,5.535106352649513,0.14812757039196564,3,eleve
achats,4631,2,0.7922368231236033,3,0.5201113436258548,77.09798073476416,5.78776699195174,0.2875553020397984,0,faible
paie,5430,3,0.7793061882045595,4,0.5936321086726523,48.10037141581658,7.062469810148003,0.3613703247372053,2,modere
stocks,5610,4,0.7226847682309778,3,0.5723234842778399,66.47298882977246,4.946473197745924,0.3484529482898302,3,modere
achats,8854,4,0.609897090778366,1,0.2906360669354653,50.35381946204215,3.3479447142296257,0.40051747043683233,4,eleve
paie,9064,4,0.8863558844391781,2,0.8165334902850749,57.600737422654134,3.782096989687751,0.3153716468711152,1,faible
achats,6593,0,0.6227723101418343,3,0.5545724439511228,41.83606184464712,3.8252517706035505,0.3083110971564664,4,eleve
stocks,5539,0,0.5903127013418643,3,0.979668075209229,44.80364742397876,2.913322596912797,0.15975246983098076,3,modere
stocks,9865,7,0.8316565425285298,1,0.6843631421525165,70.8819236190525,6.568422606884713,0.45284222578621647,3,modere
ventes,6611,3,0.7218624429305305,3,0.09578266997406137,74.095579335225,6.053805657366746,0.2694396419801067,0,modere
tresorerie,7604,4,0.90367323626743,4,0.34367531003018986,51.71751770438778,1.6699935298383246,0.20204651863776768,0,eleve
achats,1346,4,0.6905999362816749,2,0.1707889786563478,29.489195114629148,3.3473510743693202,0.5627907888198509,1,modere
achats,3939,3,0.602368694095638,1,0.34119038913622035,109.42494089822462,2.816029290237067,0.4680085688242754,0,modere
paie,8651,5,0.7412115209535848,4,0.27327966516212393,60.73393316462477,5.63469201150682,0.25522510777426516,2,eleve
stocks,2476,1,0.6328574265868895,1,0.650513498076368,66.24281658814806,7.153019022246712,0.11193286557445736,1,faible
achats,3109,4,0.6067116233041441,4,0.5367829316787448,34.773404031748356,5.896372046683567,0.22815285787254672,2,eleve
stocks,9254,1,0.824783229048381,2,0.7481079836057778,84.30467097968865,3.597615076706674,0.45791355962599034,0,modere
achats,1927,4,0.9747332600912542,2,0.5923800834652077,87.3579052631721,4.3620433953228925,0.3176713303705359,1,modere
ventes,7079,4,0.6630307312122263,4,0.551938186371033,25.839302847193714,2.2142974868633987,0.1650563653364012,3,eleve
tresorerie,9905,1,0.5537888220571103,4,1.0,57.95228744749164,2.3676749664363186,0.3783981542227497,4,eleve
achats,9932,2,0.6769815475150271,4,0.6445645267717004,56.391260587607256,6.692099429849385,0.2790141971386955,3,eleve
stocks,8669,3,0.7772201844843885,4,0.5838976964994851,107.76893633093681,7.888224406262509,0.23512980322078347,2,eleve
ventes,4385,2,0.7386219292716205,4,0.42931181598639134,88.87227614255791,3.570462942380866,0.24271595204002444,3,modere
achats,7010,4,0.8791347541707567,4,0.36481729686607445,30.984431720616577,5.09623764026506,0.4306392508136879,3,eleve
paie,8661,2,0.799763475741355,2,0.7541002036784202,45.4389564090145,6.441047520002538,0.3546636348354079,4,faible
tresorerie,2296,8,0.5344885797835136,4,0.7421391995669718,42.14011969638807,1.6723155963222998,0.15139423131903038,4,eleve
achats,3847,4,0.6260022474038837,3,0.9143157477898,67.4335275370185,2.902626776728807,0.3367188780116952,3,modere
ventes,8943,4,0.4928748820037011,2,0.6957823186605631,91.44417761528805,8.987270970489169,0.31076150797463,4,eleve
paie,6078,1,0.8717019018445281,1,0.5213794325120908,62.18348065100639,3.0845670042211832,0.25795922684092565,3,modere
ventes,5707,3,0.40121691020928985,2,0.7022020557540634,70.02332472875656,4.276331381161684,0.263231887654072,1,eleve
ventes,869,3,0.5075001504066531,1,0.5839398795592118,46.71382591313713,3.794131279207936,0.21349475699159132,3,faible
paie,880,3,0.623229630099224,1,0.773077026814754,69.91615396318942,1.010441284220053,0.23374736284422729,0,faible
ventes,6403,7,0.7845876104657225,3,0.8668663653704087,50.5616433197099,5.165445077008836,0.3289723448536051,4,eleve
paie,4083,3,0.6217519879441522,4,0.5662887307232425,27.184809373387168,4.949496751402265,0.2722430092996308,4,eleve
achats,9603,2,0.6452155879428262,4,0.9514619279629478,68.61741418270233,5.361702428840247,0.35456816381903355,2,eleve
paie,8814,1,0.6481708190090949,2,0.8376694535243039,59.80295156776774,4.830848885303967,0.22150203675561325,2,modere
paie,621,3,0.7259173933537368,4,0.6035368678862142,38.05604913630487,4.080278118023617,0.3707494616370823,0,modere
tresorerie,9227,3,0.5169232697094996,3,0.7341486550115877,92.90770650207998,3.965455599295889,0.4314444574456159,4,eleve
paie,7669,0,0.5579234427927929,2,0.6610993773960367,44.6709202107657,3.999647941680082,0.29932163600006784,4,eleve
paie,5884,3,0.9521385548193836,2,0.6043987985608587,72.18202628877671,3.02262056230615,0.35206266102749173,2,faible
achats,4683,5,0.7603598645795517,2,0.9826290112946021,52.74903618899672,3.332390775225384,0.3559642871901567,2,eleve
tresorerie,6046,4,0.8141173257779267,4,0.7035208921981382,90.87154437715164,3.0561726405392835,0.24979019763913385,3,eleve
stocks,5041,4,0.7087042797182824,4,0.43180632787378803,55.248241725428684,6.146820987790469,0.3563364967832048,4,modere
achats,6367,5,0.678957962763589,4,0.39440606461427824,26.507438227794957,5.612205140916025,0.07315655669713436,4,eleve
achats,7228,2,0.768569641914292,2,0.40258061590955446,76.2000422843819,5.054267696363675,0.033343345782800626,3,faible
stocks,2561,3,0.8091420525514199,2,0.6979009001836347,90.79087975379468,8.88453042171984,0.2670521736012384,4,eleve
paie,785,3,0.8269113512037578,1,0.5316972655361885,51.44777204808013,3.1486093801111474,0.36334658090503935,0,faible
ventes,2260,4,0.681016066027099,1,0.6666587433225555,73.57769619304898,7.237553630506593,0.291494666974845,2,faible
tresorerie,7131,1,0.8433064834417481,4,0.7872792569922745,62.58863210097558,4.479939651024457,0.3745873628978934,2,modere
ventes,9859,2,0.3300674816755568,2,1.0,52.345680891489764,5.314329369880529,0.1798264350851363,2,modere
stocks,5441,3,0.8338430514587682,4,0.5363053532623285,76.81520755244074,6.342272462921565,0.38828393999793925,1,faible
achats,138,2,0.6359641064884296,4,0.3182898785333539,43.9992802129535,4.044926924616108,0.4628812614414223,0,eleve
achats,4975,3,0.7830073669452545,1,0.9584804130661453,60.64990409574234,2.886604323652767,0.23035894850941196,0,faible
tresorerie,1356,5,0.6026008411456205,3,0.3085798355361857,65.14713453208904,3.2164483379499886,0.3770998761504331,3,eleve
achats,7797,1,0.5009958204883334,4,0.30071425850884154,64.42178740717407,0.7874323659328679,0.30228183138301123,1,eleve
achats,2296,1,0.7509556046975001,3,0.9532900519933796,44.4918648329226,6.213592314642571,0.3441840544935834,4,faible
tresorerie,7265,1,0.4747704215018201,3,0.8132463055474959,101.19210439937368,6.165479253320237,0.46268115667010895,0,faible
tresorerie,401,1,0.6400483857665938,2,0.6969680682452364,85.24490665644224,8.167301112184768,0.33273032731755847,1,modere
stocks,7627,1,0.578135546334377,2,0.5900158005093052,79.80825117499175,5.829857818137419,0.3764442120997017,1,faible
achats,6481,1,0.6737451192559785,4,0.5521591965209491,88.66425949955723,6.310449494852721,0.17369553588203168,0,modere
achats,746,3,0.8195813679395908,1,0.46983479500113223,61.37523095474768,4.836907288261286,0.37336407859527815,3,faible
stocks,8889,2,0.6265232071818263,1,0.5433913651449167,52.57419397139261,5.929758441632089,0.4610007150854128,1,faible
paie,8953,5,0.7471866321118917,4,0.5905169237938556,38.219284489312045,7.17918586731984,0.2076499377086779,2,eleve
paie,4430,5,0.8109019057340632,4,0.3251100216121156,45.93136824094702,5.362944433717282,0.2676976854351825,1,eleve
paie,9660,2,0.6089117423809319,1,0.4359542968055088,39.71953239392011,3.9575368843224994,0.3686126634224237,4,eleve
stocks,7103,2,0.6110869706921346,3,0.17761635022716082,49.43789037154987,4.559547530876957,0.344778412779995,0,eleve
achats,3637,4,0.9053993353300316,4,0.6155854904200626,65.52951252266357,6.503727206467004,0.164027224823392,4,eleve
stocks,4658,0,0.6880917040333139,3,0.6156202402168653,78.28049798422815,4.0174731874483385,0.3164911372411841,3,eleve
stocks,6679,2,0.7763708189697811,4,0.9557030872530359,77.72707015577706,6.778132652342304,0.26673181947690416,2,modere
paie,8574,3,0.7752341638538836,4,0.6751109844065117,36.56984709542148,8.817195743381397,0.20313448677028975,0,eleve
ventes,9778,3,0.5203018590883033,3,0.48879158661692435,73.7825863760601,6.802924269663612,0.43567248683926707,1,eleve
achats,4182,3,0.5858686185742007,3,0.5599289996600534,82.8771487482742,6.494271806417492,0.30054603775732397,2,eleve
paie,4283,1,0.756302104531003,1,0.6973644625022203,54.9152974288932,5.695264522115009,0.3983048652906105,1,faible
ventes,8752,3,0.38990276699145343,4,0.6455225253090003,83.95500055151078,3.44626103283564,0.18265869737546797,3,eleve
ventes,3854,1,0.6683053574442362,2,0.7156571838423196,77.51600520200415,3.2648360679271753,0.35889456575210904,0,modere
tresorerie,1824,2,0.5702074191410826,2,0.675408954707587,34.70818114974064,3.2447552197010188,0.4061689522816587,3,eleve
achats,1476,2,0.866575921296498,4,0.5494711469619998,103.8347237281574,6.109464137697116,0.2757851399645738,3,faible
ventes,8806,1,0.7519173179732423,4,0.49284134178540007,45.68704871700085,4.221074225425859,0.25028198908218474,3,eleve
paie,8994,6,0.8786869446086015,4,0.4820875592080067,79.14839895651046,4.942015216162599,0.16957282589871844,3,eleve
tresorerie,1753,2,0.694131304966997,3,0.4149457430755882,78.42444000797168,5.83731286130573,0.21319473208987233,1,eleve
achats,2166,7,0.6829166210849466,2,0.38357614324509487,35.519761967800505,3.3191574234828614,0.25473667153645085,4,eleve
stocks,122,8,0.6542605721380652,2,0.967692786172495,63.579589690120834,3.996152400744014,0.20240888298433413,1,modere
paie,2560,2,0.6245395900667361,2,0.6249420303292111,78.17832621078419,5.645765603258474,0.22320533388949662,2,eleve
ventes,6026,2,1.0,4,0.5689397097783331,35.307733840306,4.418292261781327,0.31580969164047085,3,eleve
ventes,6351,6,0.8210754273689833,3,0.5008231367654188,61.992323196926236,4.605097936884809,0.327778819839271,2,eleve
paie,9596,3,0.5400717181094825,4,0.6857758218661866,79.85346108737932,2.9346899674065527,0.4090845020531771,1,eleve
ventes,7395,1,1.0,1,0.8407327772112146,81.1448119957421,4.632176965302533,0.22382266461215483,3,faible
tresorerie,3400,3,0.639253009749659,1,0.744652895251148,52.058539514307235,8.3043399557357,0.3023185211134516,1,faible
achats,6379,0,0.7481728000265283,2,0.7843178174623021,90.8873843181764,4.107294989598106,0.2582303227460098,3,eleve
tresorerie,8653,6,0.8409396057807799,4,0.48269424356320423,86.11044116702665,2.7059783699118354,0.2511634750362887,1,eleve
ventes,7453,2,0.4693069109391248,1,0.5991741516433241,64.82455927884801,6.916272315222809,0.2683860770360344,0,faible
stocks,3827,1,0.5759009797526351,1,0.48532437762820807,46.82097113465782,6.046709863683253,0.28038245352535396,4,eleve
achats,6372,3,0.9472247236856034,4,0.6214062797606484,36.68296355935929,5.4252368850352175,0.3250396266296062,4,modere
achats,6095,3,0.6662757004995407,3,0.8545182016116422,67.55091322898228,2.362716068334999,0.2669642033423125,3,modere
paie,9576,5,0.8498005175141308,4,0.6878807689807683,89.29025142113659,2.6467726336038595,0.4227330630051769,0,eleve
paie,614,1,0.6319797339030482,4,0.9253428731992104,57.05694668445619,1.9253623004059572,0.1295599618312098,2,modere
stocks,548,2,0.6857410591769737,3,0.5422952779099717,42.818363125175566,5.863063002300895,0.40539536254892844,0,faible
achats,6119,3,0.967788529911475,2,0.4386077891965906,76.49847770351991,7.0397378570034626,0.26314963340579617,3,modere
stocks,5443,6,0.7656268363447034,2,0.7024256973388558,63.490249923678505,5.930535213544291,0.28111670833973446,0,eleve
paie,8133,2,0.6482728349603502,2,0.6237716726445638,70.31809974397197,8.89980479543333,0.29903845216363567,2,modere
paie,2620,3,0.5974954808795728,3,0.6645404506329335,49.494426580602195,4.116192673669181,0.3705642043255971,3,eleve
achats,3181,4,0.6112186911380195,1,0.6346440325932996,52.602975771254684,4.352661117330325,0.21197084410307232,4,modere
tresorerie,1528,5,0.8862340046105637,3,0.5031131253297048,49.40008672653739,5.213123782789755,0.23431407727805012,0,modere
ventes,4067,1,0.814824746295838,4,0.639147209554,69.9833824563567,4.541003168513371,0.3500559671897648,4,eleve
paie,6545,4,0.5276985051889613,3,0.7946741071658342,53.21208639137776,5.997421819699619,0.13018211706247423,4,eleve
paie,9214,4,0.7130767835306054,1,0.8152215415803908,71.84848725942315,3.7207581221225565,0.29658333691097477,1,eleve
tresorerie,2259,1,0.6899775292290992,1,0.5020966801629256,47.572567581160584,2.2105513101150054,0.22022703295100107,2,faible
tresorerie,5232,6,0.747413915435244,4,0.6462011863460969,69.95003137269445,1.4213188420168317,0.19917708255451216,0,eleve
stocks,2647,5,0.6094643321287945,2,0.8954222165763175,74.07562340632188,5.961025247530745,0.13615361517351698,4,eleve
stocks,3079,5,0.8646708417474135,1,0.506421850188095,66.63085899217623,3.948177758781079,0.37723020550690356,4,eleve
ventes,2749,6,0.6997991084070962,1,0.47011072011348964,78.34086893519012,2.6609180390976483,0.3158825899209651,2,eleve
ventes,8605,3,0.7560154776378114,1,0.7588805927937742,50.370870157416206,3.7618818600015667,0.23277187972517036,4,modere
achats,3183,1,0.5822964663828526,4,0.7237918413960958,73.85284265836692,8.905063805190904,0.2835442090329431,4,eleve
stocks,1137,1,0.5898530293494156,1,0.43260478365357774,64.6669062568196,2.778213214327609,0.19071176857457212,4,modere
paie,3589,6,1.0,2,0.32010788060849765,43.80532306486114,6.4543830606996035,0.24638141565595006,4,faible
stocks,7704,2,0.9700119928640024,4,0.6423112204592694,21.85935957277833,5.842187142898299,0.28016536640819417,1,faible
paie,7644,4,0.6895478255675632,2,0.5162805804270147,26.136797430533846,7.682865636026276,0.30639504750858115,1,faible
tresorerie,2734,3,0.9299505926090409,1,0.2631847490743172,15.832769941828005,4.753814256771722,0.33920636119749425,3,faible
stocks,4083,7,0.8819106271393644,1,0.46255949523030704,68.52258555136808,1.8793112031386205,0.11941475860011397,0,eleve
tresorerie,1878,2,0.6062183456426291,2,0.720521963006915,53.50461956516358,6.985090609561525,0.3395175959224812,2,faible
ventes,8002,4,0.5912600197896797,4,0.569717857817801,61.744246781010496,4.500355369774421,0.12745037788066205,3,eleve
ventes,5210,0,0.8003014938026975,4,0.9132208090037321,56.39196833075964,7.548926259623903,0.3431533478591583,1,faible
achats,5289,1,0.7390090957169233,2,0.18255251791625204,71.63340145777586,6.6319377866233875,0.2786689045551544,1,modere
stocks,7478,2,0.6396993075491919,1,0.8675984742974296,72.21824800895605,6.991739184761263,0.40914598464126517,1,faible
tresorerie,1224,7,0.8081839815623106,3,0.5312193240467623,60.858016674715486,9.736963418650763,0.23255269106290916,3,modere
paie,797,5,0.483627561161058,2,0.502315732808724,62.068408931881294,5.563996089791916,0.3780840010473714,1,eleve
ventes,2279,3,0.7172502291778685,2,0.28976123267034937,62.86729376756674,7.885710139622567,0.18326067750411762,3,faible
ventes,9696,7,0.5141614519655866,2,0.6930163698285519,87.83565903667747,4.190308931940583,0.3105887867593072,1,eleve
paie,5351,2,0.5191012984712405,1,0.23464760120128514,19.908029023451128,6.08142279333134,0.09619990304476114,4,faible
tresorerie,9335,3,0.5939852815521389,4,0.7635807289195835,46.58958210102903,3.995458560856272,0.38830629612037804,4,eleve
tresorerie,2029,1,0.7544930914515983,1,0.29732718699164773,77.30522587046913,5.95847967811526,0.4726873403339546,0,faible
stocks,1113,3,0.5987144486673054,2,0.32885880795261785,82.15804996550197,5.749610994546875,0.23017777775262482,1,modere
stocks,326,3,0.5172837088074427,1,0.3617570766634636,68.54400167036611,0.8788669129878404,0.3122630566981315,0,faible
achats,7421,4,0.771587380401542,1,0.4568100065213005,56.31745982990925,3.7765442126864253,0.34438379247952006,3,eleve
ventes,1928,3,0.9239120566661554,2,0.7884151882199002,97.23119415345592,5.460631409744686,0.14497450028473896,0,faible
stocks,8009,4,0.7958275651303018,1,0.9007913067243308,63.5562349984755,0.485214035578041,0.22508933032097556,1,modere
tresorerie,5688,2,0.9702698086890469,3,0.47748129021199454,60.61571980352593,4.8083112585896295,0.21889901813625134,3,eleve
paie,2123,4,0.9113767590403882,1,0.5906873797387868,86.63570626085914,7.016940579679233,0.5407063650435298,3,faible
tresorerie,5066,6,0.6268857681235096,1,0.6979834618145022,69.51102269447364,7.600492966451411,0.404580236436036,4,eleve
ventes,5991,3,0.7948239729046165,4,0.534137527253219,78.79660444378382,3.435110572643137,0.2782917135083898,3,eleve
tresorerie,1180,4,0.6862553809667264,4,0.6901515254585993,81.13944666799154,7.728812347095735,0.3779040744034008,3,eleve
achats,5136,1,0.8593149671797088,2,0.5991841056991937,52.55056755219806,7.416233026339198,0.32112495177087186,0,faible
ventes,2663,6,0.6862282664104643,2,0.5493080242486937,95.35463624727856,0.7042186055222723,0.35930372739297484,3,eleve
paie,3392,4,0.58169552361861,4,0.31603686101958045,10.75759778147875,5.231583825968648,0.1946485838752675,2,eleve
achats,3686,2,0.9060108913525381,3,0.6298086395849339,20.406861843854827,5.452858422423936,0.4373376391879332,4,faible
ventes,4531,0,0.7476693326085053,1,0.7916751409296114,46.39570755455394,8.037590435785484,0.22322596087296587,4,modere
paie,6941,2,0.6004705493036152,3,0.4443444304519434,51.53278887450487,5.572769921850154,0.22840279745815673,3,modere
achats,6743,4,0.6251910549889265,3,0.20634587316213404,67.25249382870969,7.787462079216103,0.359022718177745,0,eleve
achats,4059,3,0.5995119033342273,4,0.5360898715409392,46.21110924981316,3.438436629205806,0.33457607517434657,4,eleve
ventes,261,4,0.5497378850935425,2,0.9019541289615038,59.761632200543524,1.8039014932022717,0.3023156736070609,4,eleve
stocks,693,4,0.6283726986634673,1,0.8423899870975501,55.89714654864416,3.704323624755788,0.38396000835400407,2,modere
achats,3490,6,0.755953182059681,2,0.4839075588434828,100.08930127879485,8.15397687336063,0.18389447612464122,3,eleve
achats,6097,3,0.7096091005279269,3,0.6911030009979713,43.90048681499783,6.851838760012894,0.48443535466753707,4,faible
paie,6454,2,0.634267459542676,3,0.7227091826301133,26.339108868767042,9.6449228672803,0.24993447819542408,4,faible
tresorerie,763,5,0.9243261203195836,2,0.8980676242979332,82.38000465080209,2.1133411091797254,0.29115888628471404,4,modere
ventes,9424,5,0.3984049789180541,2,0.28988354075989886,45.72086866777026,7.0826439593871235,0.48598267617926094,4,eleve
ventes,641,4,0.7459203872733565,4,0.386234353874071,58.16673418299509,6.509732399546843,0.22905599598432003,0,faible
stocks,5533,2,0.678586111777361,2,0.19804892775266925,47.07649099747253,4.4293665256740775,0.4023042502522681,1,faible
stocks,5193,1,0.5544728155305279,2,0.4643181603310255,74.74352196102386,6.551855183325449,0.2785678071802352,2,faible
ventes,967,5,0.7546681518681576,4,0.813261113493767,32.514508888905404,5.27992962184697,0.21581654310059345,0,faible
stocks,8723,6,0.6670377681458267,2,0.4880561680088638,4.016163062080494,5.920615031083004,0.26162608076345306,2,modere
paie,5569,1,0.887061019932084,3,0.33836221403593875,85.91432576946589,6.361099862007165,0.3566280196772195,4,eleve
ventes,6356,6,0.8302097863617199,2,0.6453272834964197,64.94941621646315,6.960218590510117,0.4014266329757735,2,modere
stocks,9498,3,0.9859196104560978,1,0.6504737673574709,81.45288834314489,5.173623332320807,0.3225605919917834,3,modere
ventes,1269,4,0.627502310422901,3,0.3965901094097331,85.24423945785814,8.554672109225738,0.14020563481148124,3,eleve
tresorerie,930,3,0.9094831734621273,4,0.49879081856304,41.670675724153455,4.5685493502097625,0.36355316496618256,1,faible
achats,1751,3,0.5251217847976868,3,0.6301153041291252,61.21329995793464,8.76751524137627,0.2857868165384069,1,faible
ventes,1236,4,0.6834045251086631,4,0.7491972993383578,70.10776958191107,2.744312143115163,0.18975172331712103,2,eleve
